"","x"
"4183",13.473575128014
"4184",13.7840803878683
"4185",14.564762393502
"4186",15.7188639131556
"4187",16.0616078614148
"4188",16.50918559823
"4189",17.4572589129979
"4190",18.1011682659628
"4191",17.9139825790497
"4192",17.1748330478151
"4193",15.9331063938914
"4194",15.7493410055506
"4195",15.8524901219229
"4196",16.3304434536169
"4197",16.5610376443618
"4198",16.2837081772811
"4199",16.2801866408223
"4200",16.5343106312036
"4201",16.4704899628504
"4202",16.490853482708
"4203",17.0283055612055
"4204",16.8359424837153
"4205",16.71017473158
"4206",16.7316160031557
"4207",17.2041520256275
"4208",17.4712617489283
"4209",17.5012393891542
"4210",17.9607231683177
"4211",18.0330090321617
"4212",17.8784104983103
"4213",17.6758554723915
"4214",17.033584440178
"4215",16.890563588254
"4216",17.3520677908885
"4217",17.6996178200408
"4218",18.1286403540608
"4219",18.5785459867575
"4220",18.6409735575295
"4221",18.5819400715792
"4222",18.3755530119143
"4223",18.42812578455
"4224",18.2273720797601
"4225",17.8883995898826
"4226",17.7359928087923
"4227",17.7430627810733
"4228",18.2682428074213
"4229",18.3060809270748
"4230",18.2636864393395
"4231",18.4003007001777
"4232",18.7547321236456
"4233",19.2200053952425
"4234",19.9097634346328
"4235",19.8146385456265
"4236",19.2346043103875
"4237",18.6460423995439
"4238",18.0331129955724
"4239",16.6190050362669
"4240",16.2994196990325
"4241",16.4539476724245
"4242",16.96442557618
"4243",17.0801531324551
"4244",17.3319823806669
"4245",17.4595871119702
"4246",17.4624181527036
"4247",17.3780813115758
"4248",17.3549527727836
"4249",17.1874778226445
"4250",16.9179766644773
"4251",16.3617897736745
"4252",15.9917315374834
"4253",15.9815369643103
"4254",16.1869362302114
"4255",16.1312206729694
"4256",15.8385338357196
"4257",15.7969045613122
"4258",15.7466539236794
"4259",16.1199435646764
"4260",16.1662739768175
"4261",15.7717539394383
"4262",15.7853496148119
"4263",15.6454735504027
"4264",15.6018905644959
"4265",15.6800379933693
"4266",16.0115038725839
"4267",16.3238870012421
"4268",16.3304941988809
"4269",16.0913070443567
"4270",15.6995375117687
"4271",15.3871974808308
"4272",14.9137590304639
"4273",14.6709863754157
"4274",14.4551322026048
"4275",14.2381984951226
"4276",14.0203303443794
"4277",13.6889331781646
"4278",13.5825714305345
"4279",13.5430453707184
"4280",13.4439915983661
"4281",13.3425403530594
"4282",13.690726098264
"4283",13.9008586971682
"4284",13.729793075341
"4285",13.4804685226269
"4286",13.1235225031593
"4287",12.9518137703011
"4288",12.8374851514466
"4289",12.2040827655138
"4290",11.2470358317504
"4291",10.5967224446753
"4292",9.91990829042579
"4293",10.6906738317884
"4294",11.4409712309611
"4295",11.4066727990667
"4296",11.9668269165323
"4297",11.9842368878763
"4298",11.1620524881385
"4299",11.2294331813095
"4300",10.8086422179133
"4301",10.0437151648504
"4302",9.97599126873199
"4303",9.40225480296828
"4304",10.1423177070532
"4305",10.4161786834987
"4306",10.7701696581487
"4307",11.2332595617121
"4308",10.5631296420874
"4309",8.55989351492912
"4310",6.81454171887064
"4311",6.18043201994588
"4312",5.47134503720291
"4313",6.35203103461898
"4314",6.91881516094852
"4315",6.1054143230097
"4316",6.69953648955363
"4317",6.76661802486064
"4318",7.45282834323152
"4319",8.02269194482001
"4320",8.3189919656145
"4321",8.78126565878871
"4322",8.83358266764571
"4323",8.12961093949654
"4324",7.31961388928667
"4325",7.46451396940887
"4326",7.85123678748338
"4327",7.86589726282665
"4328",7.62902408678587
"4329",8.02763064343377
"4330",7.93878445886573
"4331",7.70974995259333
"4332",7.12034718872848
"4333",6.22094653521633
"4334",5.52625296348404
"4335",5.58233523182264
"4336",4.70059167776254
"4337",4.4041262297728
"4338",4.66481938409404
"4339",4.37559709424244
"4340",3.58001548472056
"4341",3.8719931958626
"4342",3.08799373279515
"4343",3.05025589022098
"4344",3.78845164113599
"4345",4.21899998643701
"4346",3.56811027387079
"4347",3.50094915769963
"4348",3.49258046815021
"4349",3.19214738848445
"4350",2.79436800765181
"4351",2.29635612466912
"4352",1.82329177392765
"4353",1.52190297557519
"4354",1.8238633309723
"4355",2.69739431864512
"4356",2.71614803519534
"4357",2.66331399708533
"4358",2.09165063255453
"4359",1.47375376745925
"4360",1.04171225204676
"4361",0.466323617020509
"4362",-0.114048316257769
"4363",-0.568807615941464
"4364",-1.06512396149487
"4365",-1.46499598489312
"4366",-1.33439748426106
"4367",-0.793047232302431
"4368",0.384386276069457
"4369",0.181018588855362
"4370",-0.211997993171078
"4371",-0.756263445995566
"4372",-1.23892136503115
"4373",-1.49831359821912
"4374",-1.70113461608605
"4375",-1.59561551041351
"4376",-1.50336268416595
"4377",-1.4500371248135
"4378",-1.42370726551994
"4379",-1.56064271811208
"4380",-1.90472782600545
"4381",-1.45126887106704
"4382",-1.37609451490303
"4383",-1.6441583096891
"4384",-1.86604384857105
"4385",-2.17258901789032
"4386",-2.3563211906421
"4387",-2.65673581718247
"4388",-2.66549592970934
"4389",-2.47000274255827
"4390",-2.48012616504545
"4391",-2.82431586437439
"4392",-2.87608667462779
"4393",-3.16035042138796
"4394",-3.08738682806699
"4395",-3.01299850624594
"4396",-2.94557311655821
"4397",-3.19146973269148
"4398",-2.76394027874429
"4399",-2.32983620304979
"4400",-2.18205929271586
"4401",-2.05610500333157
"4402",-1.83821574006577
"4403",-1.57130400232727
"4404",-0.981985023781092
"4405",-0.579781600803483
"4406",-0.490734817543243
"4407",-0.484511645333864
"4408",-0.386407942518007
"4409",-0.417507194119496
"4410",-0.539499669937212
"4411",-0.810923581563567
"4412",-0.743918321704229
"4413",-0.852463901896249
"4414",-0.521679531808393
"4415",-0.513240278714245
"4416",0.200794979173459
"4417",0.0265015939979072
"4418",-0.0274595304235859
"4419",-0.0907425859301779
"4420",-0.0966666141402501
"4421",-0.00930309057063017
"4422",-0.124857547392835
"4423",-0.136022766712554
"4424",-0.165175212980276
"4425",-0.338259756299405
"4426",-0.496546173738047
"4427",-0.687576285570154
"4428",-0.609100011358318
"4429",-0.773290681005212
"4430",-0.900186505645768
"4431",-1.45089313433954
"4432",-1.72001010235261
"4433",-1.95488434177317
"4434",-2.01666402477444
"4435",-2.06188499387317
"4436",-2.19513982809957
"4437",-2.07463617995809
"4438",-2.08787101721754
"4439",-2.00123588363328
"4440",-2.01313441582295
"4441",-1.40214432179243
"4442",-0.824479883431157
"4443",-0.408974357696591
"4444",-0.439553962692252
"4445",-0.45989223172659
"4446",-0.549005057231317
"4447",-0.721314135387011
"4448",-0.72509764095701
"4449",-0.487892845291472
"4450",-0.421501247566809
"4451",-0.473841960181675
"4452",-0.377898650477913
"4453",-0.394522495274761
"4454",-0.553565631666266
"4455",-0.684455375538717
"4456",-0.784793031069465
"4457",-0.33212960793939
"4458",-0.491657255096078
"4459",-0.71607400196135
"4460",-0.838356669890886
"4461",-0.17147617357508
"4462",0.247390471852708
"4463",0.0677120431283096
"4464",0.347760617361453
"4465",0.955251306570779
"4466",1.43973755076511
"4467",1.55496319351461
"4468",2.48294096162366
"4469",3.81053996060472
"4470",4.16882536232732
"4471",4.5901463159141
"4472",5.53627298403323
"4473",5.83889160808707
"4474",6.66775390483121
"4475",6.08596250665743
"4476",5.53158462518054
"4477",4.77310121551144
"4478",4.93648764173396
"4479",4.84082328872091
"4480",4.28999543820859
"4481",3.69252110855089
"4482",2.88411720723822
"4483",2.28394407123466
"4484",1.80529372532211
"4485",1.59793651114001
"4486",1.72632377227588
"4487",2.77778238422459
"4488",3.52595477601114
"4489",4.2356217382101
"4490",4.89198299628726
"4491",5.23466982370413
"4492",5.64355059538459
"4493",6.71533698502635
"4494",7.34414017418432
"4495",8.07159194100116
"4496",9.1488800071146
"4497",10.0080392639355
"4498",10.1961059258756
"4499",10.5494644649912
"4500",11.0120485982501
"4501",11.6069365548875
"4502",11.0419193011136
"4503",10.7268868059616
"4504",10.6790121544955
"4505",11.0023776961948
"4506",10.7631404841385
"4507",10.7757121900532
"4508",9.70110333275956
"4509",9.2056230379335
"4510",8.62969533049619
"4511",9.20980091438941
"4512",9.03975568489353
"4513",8.83634935220469
"4514",8.53855111312062
"4515",8.57218133319611
"4516",9.09606288419382
"4517",9.53644328006575
"4518",9.61652178480869
"4519",9.61258641362276
"4520",9.0446721569156
"4521",8.13996396770682
"4522",7.03446318935934
"4523",6.53669478578721
"4524",5.73325133661172
"4525",5.453661972105
"4526",5.27577219572072
"4527",5.42716282798514
"4528",5.95381146049869
"4529",6.46387073778104
"4530",7.14090781482299
"4531",7.54549023792317
"4532",8.13797339859368
"4533",9.2173572520111
"4534",10.3248805073112
"4535",11.2749150728999
"4536",12.1215501967212
"4537",13.1540004788818
"4538",14.4902435815369
"4539",15.287190089765
"4540",16.0992574539228
"4541",17.1667471459411
"4542",17.5294953230245
"4543",17.1548185443283
"4544",16.6111137041772
"4545",15.9112678957342
"4546",15.1311445456685
"4547",14.9375458191344
"4548",15.8130597506823
"4549",17.344055311979
"4550",18.1814796344461
"4551",19.0154036059665
"4552",19.1956462218627
"4553",19.7698378587034
"4554",20.5325825414292
"4555",21.015543991446
"4556",21.1940182393467
"4557",20.4497221514917
"4558",19.9196976081459
"4559",19.8154433786866
"4560",19.8581056812164
"4561",19.4449075307072
"4562",18.8555953869826
"4563",18.5734161049115
"4564",17.6903575508499
"4565",17.344355040782
"4566",17.2527060506647
"4567",17.6882011799945
"4568",18.6931607441578
"4569",19.3247516154953
"4570",19.4615098993285
"4571",19.2787807312761
"4572",19.054675361906
"4573",18.0715614675133
"4574",17.4997345559959
"4575",16.9358780433589
"4576",16.3787147222174
"4577",15.7443401063547
"4578",15.3922533188067
"4579",14.9139480429386
"4580",14.759008250326
"4581",14.844239349928
"4582",14.8011175409262
"4583",15.0331064400708
"4584",15.2480931053259
"4585",15.2469286462508
"4586",15.5547850525843
"4587",15.4931573003058
"4588",15.1339826808112
"4589",15.0443348128938
"4590",15.1848412390339
"4591",15.4151379161616
"4592",15.4701667665089
"4593",16.0689380422682
"4594",16.5773455153084
"4595",17.0282513104536
"4596",17.4875086942845
"4597",18.1834867196886
"4598",18.2481296241835
"4599",17.9379008306799
"4600",18.2026934747726
"4601",18.4690254223995
"4602",18.635507545631
"4603",19.1878286126208
"4604",19.4630903093494
"4605",19.4878850251057
"4606",19.4102590137777
"4607",19.8179771538345
"4608",19.9645506818144
"4609",18.8904752899262
"4610",17.7664073834777
"4611",17.3594394736551
"4612",16.7733201727503
"4613",16.1726883192404
"4614",15.5599994663872
"4615",15.4223718688987
"4616",15.0486603768777
"4617",14.9724877767394
"4618",15.2024021322505
"4619",15.6559450237843
"4620",16.6910329347804
"4621",17.74497293197
"4622",18.0292855308969
"4623",18.1680378016857
"4624",18.2574744901915
"4625",18.1048977835371
"4626",17.5785811922311
"4627",17.4966511234089
"4628",17.5218654827362
"4629",18.3315455170695
"4630",18.5721738891049
"4631",18.6065714063028
"4632",19.1082391773062
"4633",19.7570533879362
"4634",20.6135614984653
"4635",20.9808478622758
"4636",20.9351821322713
"4637",20.3793369722594
"4638",19.3938956041359
"4639",18.3368538630569
"4640",16.7482524567068
"4641",15.1197494542648
"4642",13.6853634323384
"4643",12.5187780201166
"4644",12.0854747490217
"4645",12.1692224403773
"4646",11.2192065530309
"4647",10.529329691437
"4648",10.6570239179745
"4649",10.9170417540868
"4650",11.3729771248376
"4651",10.6745586668175
"4652",9.59783123831903
"4653",8.51314998586316
"4654",7.3317385205706
"4655",6.8866661309114
"4656",7.54856685541482
"4657",8.50578617456993
"4658",9.15620490235354
"4659",9.74271803703366
"4660",10.1200872826753
"4661",10.421047154776
"4662",9.82498625093282
"4663",8.19717706747246
"4664",6.69559434454584
"4665",5.58843867640257
"4666",5.63192958148633
"4667",5.16948409670349
"4668",4.19055979412869
"4669",3.9973653751341
"4670",4.63417814779366
"4671",6.13631016533936
"4672",6.81456392750208
"4673",6.06746548308969
"4674",5.60722021879539
"4675",5.85027980293524
"4676",5.43401019823068
"4677",4.74047728948756
"4678",4.72969469898288
"4679",5.98651822375149
"4680",7.01145751650729
"4681",6.87980041044877
"4682",5.47868229606266
"4683",4.33696440854091
"4684",4.56606278492821
"4685",3.62533005520708
"4686",3.88553565540171
"4687",4.92913790353229
"4688",4.36042814903131
"4689",3.54532110398534
"4690",2.79101974095954
"4691",2.31628265035146
"4692",2.07325113597758
"4693",1.56031957077173
"4694",0.989262516351799
"4695",0.618874254264489
"4696",0.400424274299453
"4697",0.286949816077154
"4698",0.224798753608755
"4699",0.382653133172804
"4700",0.297074514433099
"4701",0.155931176263532
"4702",-0.0254765704977502
"4703",-0.291640690832787
"4704",-0.682094027528901
"4705",-0.799108172234849
"4706",-0.93697484719328
"4707",-0.921389014311715
"4708",-0.787471260361758
"4709",-0.582830755574159
"4710",-0.419625769332117
"4711",0.162470280162132
"4712",0.920462658675724
"4713",1.9091233028899
"4714",1.74853323240407
"4715",2.23057396222649
"4716",2.70539864638883
"4717",2.72253165021156
"4718",2.37464618190703
"4719",2.11979724557782
"4720",1.55694513357009
"4721",1.01086888041395
"4722",0.587510677888784
"4723",0.318716905266996
"4724",0.276780084624253
"4725",0.180241864787934
"4726",0.166343408856138
"4727",-0.073866877812568
"4728",-0.44362150155917
"4729",-0.665615733112922
"4730",-0.785966395555577
"4731",-0.918394829381531
"4732",-0.874174341299347
"4733",-1.02113919839422
"4734",-0.931817529376603
"4735",-0.751242712010455
"4736",-0.486147237146832
"4737",-0.412009907144891
"4738",-0.260795813625432
"4739",-0.390221593465114
"4740",0.072936527455352
"4741",0.0176724605646144
"4742",0.21746567997669
"4743",0.196030162473476
"4744",0.246725409496691
"4745",0.172471011414069
"4746",0.0484581529704084
"4747",-0.0423454547200554
"4748",-0.442780068936362
"4749",-0.515109801966452
"4750",-0.925108670178881
"4751",-1.57605843917508
"4752",-1.70239384937033
"4753",-1.46703285887231
"4754",-1.25098051938843
"4755",-1.06247599719371
"4756",-0.9769332448684
"4757",-1.37441412981269
"4758",-1.42818983888361
"4759",-1.34149015042997
"4760",-1.28854374087695
"4761",-1.26251626129977
"4762",-1.25795717870939
"4763",-1.33936263065052
"4764",-1.12081376445162
"4765",-0.90602066444466
"4766",-0.519198471216035
"4767",-0.0525220061765083
"4768",-0.0864328760028346
"4769",-0.243064403792929
"4770",-0.319386155947174
"4771",-0.380254313613373
"4772",-0.396401184784507
"4773",-0.38903068905208
"4774",-0.553235395048762
"4775",-0.70848955180287
"4776",-0.727018546721642
"4777",-0.376440622809614
"4778",-0.164638071728891
"4779",0.117262976953095
"4780",0.319487989646736
"4781",0.593750755661668
"4782",0.384437361658066
"4783",0.0919683260240944
"4784",-0.0724386601016313
"4785",-0.244052503872721
"4786",-0.31612459484188
"4787",0.154627235517707
"4788",0.0828224703305561
"4789",-0.00684002684132859
"4790",-0.0823972925171739
"4791",-0.413978361605071
"4792",-0.880900599034771
"4793",-1.24113185579207
"4794",-1.75520075033101
"4795",-1.89385859834157
"4796",-2.26766448963144
"4797",-2.27016217829369
"4798",-2.14256722023542
"4799",-1.92741908127992
"4800",-1.82062749988533
"4801",-1.86909553742312
"4802",-1.87535305928359
"4803",-1.75480623618665
"4804",-1.52098158223702
"4805",-1.38309673383298
"4806",-1.58899885564427
"4807",-1.74916041613557
"4808",-1.73515684578483
"4809",-1.69564157430325
"4810",-1.82206139111266
"4811",-1.92288377954702
"4812",-1.84130805075154
"4813",-1.7398034192246
"4814",-1.62645467146216
"4815",-1.3092796251168
"4816",-1.19806173051257
"4817",-1.18225582597911
"4818",-1.21014620517412
"4819",-1.30933158404712
"4820",-1.32364049353129
"4821",-1.31075459465853
"4822",-1.43411433381683
"4823",-1.60133929679843
"4824",-1.66991116561162
"4825",-1.72864822399424
"4826",-1.67425245088423
"4827",-1.52558134064967
"4828",-1.37866595296528
"4829",-1.29794424782328
"4830",-1.36315395352583
"4831",-1.29772188450173
"4832",-1.25363765400001
"4833",-1.17798366771951
"4834",-1.09740011139112
"4835",-0.992637166571025
"4836",-0.94553289637855
"4837",-0.794577726549003
"4838",-0.649890345761925
"4839",-0.156751447993743
"4840",0.0557622101560347
"4841",0.0444715026030027
"4842",-0.00502897869458239
"4843",0.334941838979092
"4844",1.44215847878433
"4845",1.87324964858393
"4846",3.03053979525558
"4847",3.32079091592447
"4848",3.66525630265691
"4849",4.41450806405297
"4850",5.05724533512204
"4851",5.09530787571048
"4852",4.51554893583999
"4853",4.05317932869174
"4854",3.54884909337874
"4855",3.21442593064089
"4856",2.6539577427442
"4857",2.10443678403637
"4858",1.6256866738545
"4859",1.86143927846566
"4860",2.25282833175361
"4861",3.19768053427618
"4862",3.29591121458124
"4863",3.46463953763435
"4864",3.84776902977429
"4865",4.4018878374821
"4866",5.45392350918431
"4867",6.11216877064154
"4868",6.61453598701088
"4869",6.9021999283691
"4870",6.16004120391785
"4871",5.18410221601666
"4872",4.81237224301735
"4873",4.6062459549432
"4874",4.96130103820841
"4875",5.76383635219443
"4876",6.62962143154355
"4877",7.45549298583737
"4878",8.22691771934494
"4879",8.75177699129536
"4880",10.1854495422585
"4881",10.5844182715565
"4882",10.7220556857064
"4883",10.9442729413114
"4884",10.6031954682871
"4885",10.7360544937753
"4886",10.7966838084356
"4887",9.99047079285644
"4888",9.61649443758044
"4889",9.1606693278571
"4890",8.90862084072405
"4891",8.4607785433119
"4892",8.57234085875042
"4893",9.01786508270109
"4894",9.23900690995015
"4895",9.68161481322836
"4896",10.433591295052
"4897",10.8336361653872
"4898",12.1462775574714
"4899",13.7886014863985
"4900",13.6486438712039
"4901",12.6801856394722
"4902",11.9475913823512
"4903",11.3161482861855
"4904",10.2446292000044
"4905",9.8391310286557
"4906",10.0514284912025
"4907",10.7353196057261
"4908",11.9880978575088
"4909",12.9917859881288
"4910",13.9657370121911
"4911",14.8309929624972
"4912",15.5036383730307
"4913",16.0217839447461
"4914",16.7087636846133
"4915",17.5730047520391
"4916",17.7695217016636
"4917",18.2574164143325
"4918",18.8975796322895
"4919",19.4959471595861
"4920",19.9375320288636
"4921",20.540016044999
"4922",21.1706398683558
"4923",20.8831929932388
"4924",20.7718674855564
"4925",20.8855101814612
"4926",19.9763181518823
"4927",19.5851398293463
"4928",20.4136262785404
"4929",21.0884657512475
"4930",21.3104652547971
"4931",21.1637940384119
"4932",20.3870909884218
"4933",19.447550845237
"4934",18.188541483099
"4935",17.8942691142072
"4936",18.011848817311
"4937",18.089078124528
"4938",17.5878186407069
"4939",17.7104353713408
"4940",17.3898319670214
"4941",17.7059840955141
"4942",17.5601760997424
"4943",17.4237056993439
"4944",17.1444528832726
"4945",17.0508920214972
"4946",18.0379803482753
"4947",18.8374122508452
"4948",19.0929031681176
"4949",19.1049314002074
"4950",18.8762290588526
"4951",18.9145679357244
"4952",18.7935065321875
"4953",19.6928147198442
"4954",20.9042767992928
"4955",21.7008640031817
"4956",20.8737308670725
"4957",20.4800697828195
"4958",20.3449440246113
"4959",20.7747381563255
"4960",21.5901369793973
"4961",22.3333395063067
"4962",23.1756326848137
"4963",23.7826660230038
"4964",23.6618530923185
"4965",23.0263115192684
"4966",22.5869499525365
"4967",22.8223308965816
"4968",22.9432174194783
"4969",22.8598481897224
"4970",22.635849661833
"4971",21.9611106057776
"4972",21.5809330227308
"4973",21.7066872167224
"4974",22.1007142587298
"4975",21.9410701559628
"4976",21.99452402073
"4977",21.6307506686245
"4978",21.0696279983237
"4979",20.6673098871681
"4980",20.8434737803206
"4981",21.2325483364456
"4982",20.9103118246013
"4983",19.9529339535562
"4984",19.3249575829865
"4985",18.7337536007429
"4986",18.1266847716995
"4987",17.5973432329958
"4988",17.1299914895728
"4989",16.8024624330178
"4990",16.8350053256106
"4991",16.8157710827227
"4992",16.6874523799386
"4993",16.6529075097513
"4994",16.3767962389347
"4995",15.975819169737
"4996",15.3622746542431
"4997",14.8729602121707
"4998",14.7538832624676
"4999",14.7493045088217
"5000",14.8360404457249
"5001",15.2441666311644
"5002",15.5922528172122
"5003",16.0958271720911
"5004",16.7008096992666
"5005",17.454457786634
"5006",16.9934566379272
"5007",16.0382811553867
"5008",15.547671163892
"5009",14.8626408168631
"5010",14.0225562456329
"5011",12.945828573152
"5012",12.5164561168341
"5013",11.4283272072062
"5014",10.6509094959572
"5015",10.2116776678189
"5016",9.79359079503083
"5017",10.1154662306549
"5018",11.2082514317063
"5019",11.5826395640143
"5020",11.0677356303136
"5021",10.2955398277353
"5022",10.2672156450377
"5023",9.77009295744789
"5024",9.05727173552211
"5025",8.37579805397843
"5026",7.74192151358499
"5027",7.86910344450277
"5028",7.92533996090355
"5029",7.65383401698075
"5030",8.0700139069707
"5031",9.28320251359892
"5032",10.4541167612255
"5033",10.122521949998
"5034",9.38353473569647
"5035",8.83937099806288
"5036",8.78953551834677
"5037",9.02095274627612
"5038",9.29590006392796
"5039",10.2608717858439
"5040",10.9174722778703
"5041",10.9439941837724
"5042",10.6261933936432
"5043",9.92080402998982
"5044",8.86111118144338
"5045",8.06117814398918
"5046",6.4127560082147
"5047",6.58309841234559
"5048",7.12569302488361
"5049",7.6262138316562
"5050",6.87295072989131
"5051",6.04623963830989
"5052",6.08742258289933
"5053",5.71352376039357
"5054",4.71482986403026
"5055",4.46067514804653
"5056",3.55343003356541
"5057",3.08249830317236
"5058",2.44215705094861
"5059",1.89097589995619
"5060",1.44734807256332
"5061",1.80959794525871
"5062",2.23408064549601
"5063",2.9793573398274
"5064",3.55113390318596
"5065",3.41961964455317
"5066",4.64794770699594
"5067",4.92706250733256
"5068",4.87850022498825
"5069",4.52341509653004
"5070",4.62437367315888
"5071",4.72748703883926
"5072",4.60635052464043
"5073",3.89962708390893
"5074",3.0938339589806
"5075",2.37425523692843
"5076",1.71533508149938
"5077",1.31537011127948
"5078",0.684571354424492
"5079",0.242240316567152
"5080",-0.236065053856819
"5081",-0.491986040543454
"5082",-0.440964018940268
"5083",-0.48126473600991
"5084",-0.711835346644958
"5085",-0.729686886509694
"5086",-0.581940209722497
"5087",-0.731382228346889
"5088",-1.40130968566911
"5089",-1.45368918565197
"5090",-2.03810811777047
"5091",-2.63783067095435
"5092",-2.3993440396762
"5093",-2.02286488410268
"5094",-1.31951722189522
"5095",-1.17787928540332
"5096",-0.955581175171781
"5097",-0.843087345510412
"5098",-0.789817536606683
"5099",-0.706837863760461
"5100",-0.673056607185069
"5101",-0.690660866757903
"5102",-0.737097352626319
"5103",-0.80247853729232
"5104",-1.08949765365793
"5105",-1.74360833434774
"5106",-1.81172076944544
"5107",-1.56637208607258
"5108",-1.39904863300775
"5109",-1.23320802946775
"5110",-1.08474839321785
"5111",-0.905604931402314
"5112",-0.746535993713814
"5113",-0.684468721813793
"5114",-1.23835788039891
"5115",-1.27108710500391
"5116",-1.24859423730726
"5117",-1.23470530659429
"5118",-1.47065365870458
"5119",-1.83295971139012
"5120",-2.5106669428855
"5121",-2.92966458147126
"5122",-3.1544848040073
"5123",-2.88022932230601
"5124",-2.71414965332114
"5125",-2.49260671733758
"5126",-2.08914459396206
"5127",-1.726879390987
"5128",-1.4784613966551
"5129",-1.37753315438564
"5130",-1.51976832937851
"5131",-1.5724599224987
"5132",-1.52134194948762
"5133",-1.69520265029671
"5134",-1.98369498503058
"5135",-2.04774028401682
"5136",-2.02187548802794
"5137",-1.85951209525828
"5138",-1.7786190636005
"5139",-1.5521215722884
"5140",-1.36338601020915
"5141",-1.19261758533961
"5142",-1.07262463979225
"5143",-1.09841554617031
"5144",-1.28096796606304
"5145",-1.39011093295528
"5146",-1.67963423635563
"5147",-1.56631974466538
"5148",-1.52454421437498
"5149",-1.34544209460089
"5150",-1.60351401336089
"5151",-1.91462101370988
"5152",-1.96835483302116
"5153",-1.96666315014072
"5154",-1.70614016680037
"5155",-1.66845058847601
"5156",-1.86921907305672
"5157",-2.43024556487073
"5158",-2.60635305671006
"5159",-2.56052119029198
"5160",-2.54421729543443
"5161",-2.60410724612236
"5162",-2.82195353321297
"5163",-3.33990564599223
"5164",-3.80562772951103
"5165",-3.77614109150081
"5166",-3.39626087633201
"5167",-3.03255477166244
"5168",-2.85992986004493
"5169",-2.88424160866986
"5170",-2.82263890283479
"5171",-2.83425335231951
"5172",-2.99335098465709
"5173",-2.89345749633988
"5174",-2.74089775702882
"5175",-2.2142691340281
"5176",-1.92790854772944
"5177",-1.94250559297536
"5178",-1.60588219869024
"5179",-1.31312061309552
"5180",-0.843869003023316
"5181",-0.514824924242972
"5182",-0.422732175532193
"5183",-0.357385507928964
"5184",-0.31336938680634
"5185",-0.367356634977303
"5186",-0.33751992895593
"5187",-0.374468412716704
"5188",-0.480877815164936
"5189",-0.492848848899093
"5190",-0.526693539756074
"5191",-0.216677334306752
"5192",0.211341622075908
"5193",0.371920795657551
"5194",0.260168118014953
"5195",0.146745526203379
"5196",0.0684374637792557
"5197",-0.0790562304482469
"5198",-0.115693644565
"5199",-0.148962322458685
"5200",-0.151197226506336
"5201",-0.161078790414078
"5202",-0.290447273239241
"5203",-0.324778234069489
"5204",-0.344058694955029
"5205",-0.432327896835242
"5206",-0.462228478715137
"5207",-0.465826848454041
"5208",-0.480845395244936
"5209",-0.529269313427063
"5210",-0.434251871207842
"5211",-0.278534234680725
"5212",0.16200947942415
"5213",0.581142608366018
"5214",0.734635152901625
"5215",0.581836962212841
"5216",0.443778916851097
"5217",0.333674803214099
"5218",0.333902987676658
"5219",0.808618542671322
"5220",0.983842371492052
"5221",1.1235869572555
"5222",1.34802030544269
"5223",1.86596304124169
"5224",2.00787092003097
"5225",2.30182004909279
"5226",2.67183150994076
"5227",3.12510107222782
"5228",3.12504342568174
"5229",3.78030571916377
"5230",4.41587497850926
"5231",4.76457659868568
"5232",4.31957449139702
"5233",4.3012836869961
"5234",4.44248149811478
"5235",4.91115325109508
"5236",4.99609752836187
"5237",5.24110655715094
"5238",5.25915661643495
"5239",5.58264112150091
"5240",5.86265314105171
"5241",6.87824956925175
"5242",6.74530542339398
"5243",7.25118427058486
"5244",8.11325630684899
"5245",9.32404188269809
"5246",10.1616355586243
"5247",10.7226025413267
"5248",11.4066093696692
"5249",11.4600501103186
"5250",10.5840985700303
"5251",10.133411386883
"5252",10.6759922075977
"5253",11.0672728639847
"5254",11.2539187121846
"5255",11.4424156378845
"5256",11.3648113941342
"5257",11.0948420513101
"5258",10.5091115042211
"5259",10.8567761625152
"5260",11.6127372706031
"5261",12.2208486504739
"5262",12.0044035162585
"5263",11.9801436125659
"5264",11.9949638290573
"5265",12.3652748692446
"5266",12.5308755463666
"5267",12.5497909443013
"5268",12.4501113625674
"5269",12.2361301531502
"5270",12.7482493131975
"5271",13.7783250845474
"5272",14.854658277059
"5273",15.9152959606765
"5274",16.8575125214554
"5275",17.4239091381804
"5276",17.9929817668274
"5277",17.5866314017095
"5278",16.4108380636555
"5279",15.834785792532
"5280",15.7550089765595
"5281",15.9864279491101
"5282",16.0778173299745
"5283",16.4658183208139
"5284",17.0517251999421
"5285",19.209323793025
"5286",19.9121663140177
"5287",19.901052642589
"5288",19.4859701662966
"5289",19.263455624252
"5290",19.0583146095777
"5291",18.7079062763746
"5292",18.5544468322768
"5293",18.6305672007319
"5294",18.8685125254244
"5295",19.0846202451661
"5296",19.2349599843299
"5297",18.4143612045245
"5298",17.8920991477197
"5299",17.4333070476331
"5300",17.0596664103853
"5301",16.7267373794376
"5302",16.5537254766572
"5303",16.8764186252044
"5304",17.9786562393948
"5305",18.8803101076961
"5306",18.9892829069523
"5307",18.7824320635404
"5308",18.2107212242966
"5309",17.958141673314
"5310",17.937479012225
"5311",17.5368538916381
"5312",16.1101021634016
"5313",16.2376613535186
"5314",16.7461354782198
"5315",16.6545235778818
"5316",16.7622359090073
"5317",16.3736051219319
"5318",15.9506799399646
"5319",16.0653251974569
"5320",16.0437729500164
"5321",16.3655371443687
"5322",16.6673443411573
